,FROM-ID,TO-ID,DISTANCE,lat_from,long_from,lat_to,long_to
102,4e844af9d3e35a80a8e7ac53,4bbf8fdb74a9a593c6aacef6,0.122399714,24.74318065,46.62107378,24.74541737,46.62025414
103,4e844af9d3e35a80a8e7ac53,4bbf8fdb74a9a593c6aacef6,0.122399714,24.74318065,46.62107378,24.74547442,46.62020703
104,4e973ca4722eef174f72d523,4bbf8fdb74a9a593c6aacef6,0.009003927,24.74429559,46.62133287,24.74541737,46.62025414
105,4e973ca4722eef174f72d523,4bbf8fdb74a9a593c6aacef6,0.009003927,24.74429559,46.62133287,24.74547442,46.62020703
106,4e973ca4722eef174f72d523,4bbf8fdb74a9a593c6aacef6,0.009003927,24.7442411,46.62139882,24.74541737,46.62025414
107,4e973ca4722eef174f72d523,4bbf8fdb74a9a593c6aacef6,0.009003927,24.7442411,46.62139882,24.74547442,46.62020703
108,4e973ca4722eef174f72d523,4bbf8fdb74a9a593c6aacef6,0.009003927,24.74540173,46.62024472,24.74541737,46.62025414
109,4e973ca4722eef174f72d523,4bbf8fdb74a9a593c6aacef6,0.009003927,24.74540173,46.62024472,24.74547442,46.62020703
110,4e844af9d3e35a80a8e7ac53,4e8ab3a3b803fd0aa06a131e,0.164342498,24.74318065,46.62107378,24.74465831,46.62104081
111,4bbf8fdb74a9a593c6aacef6,4e973ca4722eef174f72d523,0.009003927,24.74541737,46.62025414,24.74429559,46.62133287
112,4bbf8fdb74a9a593c6aacef6,4e973ca4722eef174f72d523,0.009003927,24.74541737,46.62025414,24.7442411,46.62139882
113,4bbf8fdb74a9a593c6aacef6,4e973ca4722eef174f72d523,0.009003927,24.74541737,46.62025414,24.74540173,46.62024472
114,4bbf8fdb74a9a593c6aacef6,4e973ca4722eef174f72d523,0.009003927,24.74547442,46.62020703,24.74429559,46.62133287
115,4bbf8fdb74a9a593c6aacef6,4e973ca4722eef174f72d523,0.009003927,24.74547442,46.62020703,24.7442411,46.62139882
116,4bbf8fdb74a9a593c6aacef6,4e973ca4722eef174f72d523,0.009003927,24.74547442,46.62020703,24.74540173,46.62024472
117,4f1eb45ee4b0293a86501bdc,50ae9bdce4b03c6b1d2395ff,0.065739159,24.71384433,46.63361977,24.71325662,46.63369045
118,4f1eb45ee4b0293a86501bdc,50ae9bdce4b03c6b1d2395ff,0.065739159,24.71361189,46.63335591,24.71325662,46.63369045
119,4f1eb45ee4b0293a86501bdc,50ae9bdce4b03c6b1d2395ff,0.065739159,24.71336318,46.63372815,24.71325662,46.63369045
120,4f1eb45ee4b0293a86501bdc,50ae9bdce4b03c6b1d2395ff,0.065739159,24.71332848,46.63377055,24.71325662,46.63369045
121,4b9948a2f964a520097035e3,4f2ad24ae4b050ce91a076f1,0.097648859,24.78665447,46.65966879,24.78709127,46.66050794
122,4b9948a2f964a520097035e3,4dee531fe4cd032b189f9735,0.131668397,24.78665447,46.65966879,24.78783708,46.65973479
123,4d98c87b744f3704d7dff757,5392bba3498ee0e5e0b5258f,0.290388244,24.78059864,46.73057464,24.78306694,46.72963518
124,4d98c87b744f3704d7dff757,5392bba3498ee0e5e0b5258f,0.290388244,24.78059864,46.73057464,24.78197686,46.7316888
125,4d98c87b744f3704d7dff757,5392bba3498ee0e5e0b5258f,0.290388244,24.78059864,46.73057464,24.78352755,46.72990899
126,4d98c87b744f3704d7dff757,5392bba3498ee0e5e0b5258f,0.290388244,24.78059864,46.73057464,24.78134661,46.73032915
127,4d98c87b744f3704d7dff757,5392bba3498ee0e5e0b5258f,0.290388244,24.78268245,46.73000336,24.78306694,46.72963518
128,4d98c87b744f3704d7dff757,5392bba3498ee0e5e0b5258f,0.290388244,24.78268245,46.73000336,24.78197686,46.7316888
129,4d98c87b744f3704d7dff757,5392bba3498ee0e5e0b5258f,0.290388244,24.78268245,46.73000336,24.78352755,46.72990899
130,4d98c87b744f3704d7dff757,5392bba3498ee0e5e0b5258f,0.290388244,24.78268245,46.73000336,24.78134661,46.73032915
131,4d1335a5d0fda093324eb157,5392bba3498ee0e5e0b5258f,0.058200103,24.78128441,46.73043773,24.78306694,46.72963518
132,4d1335a5d0fda093324eb157,5392bba3498ee0e5e0b5258f,0.058200103,24.78128441,46.73043773,24.78197686,46.7316888
133,4d1335a5d0fda093324eb157,5392bba3498ee0e5e0b5258f,0.058200103,24.78128441,46.73043773,24.78352755,46.72990899
134,4d1335a5d0fda093324eb157,5392bba3498ee0e5e0b5258f,0.058200103,24.78128441,46.73043773,24.78134661,46.73032915
135,50d5f40ae4b0a7a64fba7fa8,4e5aba9a1f6e804280d74be3,10.09686382,24.76788756,46.66129053,24.76577602,46.6601968
136,50d5f40ae4b0a7a64fba7fa8,4e5aba9a1f6e804280d74be3,10.09686382,24.76788756,46.66129053,24.77029159,46.66743279
137,4ead7c5f02d5cf33fa6f9014,4e5aba9a1f6e804280d74be3,2.993829131,24.70289333,46.76945267,24.76577602,46.6601968
138,4ead7c5f02d5cf33fa6f9014,4e5aba9a1f6e804280d74be3,2.993829131,24.70289333,46.76945267,24.77029159,46.66743279
139,4ead7c5f02d5cf33fa6f9014,4e5aba9a1f6e804280d74be3,2.993829131,24.72637184,46.75494545,24.76577602,46.6601968
140,4ead7c5f02d5cf33fa6f9014,4e5aba9a1f6e804280d74be3,2.993829131,24.72637184,46.75494545,24.77029159,46.66743279
141,4e5aba9a1f6e804280d74be3,4ead7c5f02d5cf33fa6f9014,2.993829131,24.76577602,46.6601968,24.70289333,46.76945267
142,4e5aba9a1f6e804280d74be3,4ead7c5f02d5cf33fa6f9014,2.993829131,24.76577602,46.6601968,24.72637184,46.75494545
143,4e5aba9a1f6e804280d74be3,4ead7c5f02d5cf33fa6f9014,2.993829131,24.77029159,46.66743279,24.70289333,46.76945267
144,4e5aba9a1f6e804280d74be3,4ead7c5f02d5cf33fa6f9014,2.993829131,24.77029159,46.66743279,24.72637184,46.75494545
145,4e5aba9a1f6e804280d74be3,50d5f40ae4b0a7a64fba7fa8,10.09686382,24.76577602,46.6601968,24.76788756,46.66129053
146,4e5aba9a1f6e804280d74be3,50d5f40ae4b0a7a64fba7fa8,10.09686382,24.77029159,46.66743279,24.76788756,46.66129053
147,4f15c269e4b03f4c03fb50e0,5229e9e6498e14e4533bca01,0.011253872,24.65986933,46.78696044,24.65980401,46.78704551
148,4ec2ba5c775b802d1ff48dbf,4e663c9c7d8b85408b4502ca,0.136797384,24.66061901,46.78352929,24.65870994,46.78367579
149,4ec2ba5c775b802d1ff48dbf,4e663c9c7d8b85408b4502ca,0.136797384,24.66061901,46.78352929,24.66014181,46.78308032
150,4dd69987b0fb8af38070e940,4e663c9c7d8b85408b4502ca,0.130013761,24.66012502,46.78289601,24.65870994,46.78367579
151,4dd69987b0fb8af38070e940,4e663c9c7d8b85408b4502ca,0.130013761,24.66012502,46.78289601,24.66014181,46.78308032
152,4dd69987b0fb8af38070e940,4e663c9c7d8b85408b4502ca,0.130013761,24.65944826,46.78394517,24.65870994,46.78367579
153,4dd69987b0fb8af38070e940,4e663c9c7d8b85408b4502ca,0.130013761,24.65944826,46.78394517,24.66014181,46.78308032
154,4dd69987b0fb8af38070e940,4e663c9c7d8b85408b4502ca,0.130013761,24.66007294,46.78375141,24.65870994,46.78367579
155,4dd69987b0fb8af38070e940,4e663c9c7d8b85408b4502ca,0.130013761,24.66007294,46.78375141,24.66014181,46.78308032
156,4ec2ba5c775b802d1ff48dbf,4dd69987b0fb8af38070e940,0.084335503,24.66061901,46.78352929,24.66012502,46.78289601
157,4ec2ba5c775b802d1ff48dbf,4dd69987b0fb8af38070e940,0.084335503,24.66061901,46.78352929,24.65944826,46.78394517
158,4ec2ba5c775b802d1ff48dbf,4dd69987b0fb8af38070e940,0.084335503,24.66061901,46.78352929,24.66007294,46.78375141
159,4e663c9c7d8b85408b4502ca,4dd69987b0fb8af38070e940,0.130013761,24.65870994,46.78367579,24.66012502,46.78289601
160,4e663c9c7d8b85408b4502ca,4dd69987b0fb8af38070e940,0.130013761,24.65870994,46.78367579,24.65944826,46.78394517
161,4e663c9c7d8b85408b4502ca,4dd69987b0fb8af38070e940,0.130013761,24.65870994,46.78367579,24.66007294,46.78375141
162,4e663c9c7d8b85408b4502ca,4dd69987b0fb8af38070e940,0.130013761,24.66014181,46.78308032,24.66012502,46.78289601
163,4e663c9c7d8b85408b4502ca,4dd69987b0fb8af38070e940,0.130013761,24.66014181,46.78308032,24.65944826,46.78394517
